Temperature_C,Rainfall_mm,Fertilizer_Usage_kg,Crop_Yield_ton,Sustainability_Score,Crop_Type_Rice,Crop_Type_Soybean,Crop_Type_Wheat,target_Soil_pH,target_Soil_Moisture
18.94450570933729,294.896780567634,108.34116008663665,9.345822726329255,6.359474090742094,0.001,1.001,0.001,5.728560458062378,42.814892459238294
16.307047318155583,146.3571253368101,146.1652871809803,3.1805667895062677,49.229429736526605,0.001,0.001,0.001,5.8516441071137155,33.05006226693096
19.713690012983932,99.59213664754253,183.99268970842084,2.583399978921189,77.31276503966714,0.001,0.001,1.001,6.756589460536144,11.249104292640114
26.00417488184256,137.2250269036136,71.37234316709498,7.117645476284364,21.081500965668504,0.001,1.001,0.001,6.903558274258385,47.44202024797473
27.77344393692515,275.74144587777147,109.57207588381378,4.455304336579409,1.4461534739494788,0.001,1.001,0.001,6.021427721355601,45.313336232775846
25.83090185104845,153.86814087463316,165.99328036720314,8.491351920074951,26.52150653687831,0.001,0.001,1.001,6.730984071712219,16.813855603896496
28.012514231768503,275.83505577300207,114.05573414962664,4.22580667770361,3.2807471893876277,0.001,0.001,0.001,6.379154527681872,19.63496014672119
24.961138072371337,179.82152602641608,97.21815557698136,5.067012727567451,43.08418553585488,0.001,0.001,1.001,6.879124546957117,44.29125120094391
28.72947281357735,216.0675266205808,179.58516867512898,4.533710038824358,3.1888904519722194,0.001,0.001,1.001,5.989411488314343,15.609346310411578
23.207559360827734,233.59666812674556,95.37653285403296,7.775005193542671,39.34786079758781,0.001,1.001,0.001,6.339262891839512,38.029423661285925
25.751464818794982,146.71299382032717,79.55405074127083,5.898874967041481,34.230095483166735,0.001,0.001,1.001,7.209799009439942,37.43250762704482
18.84580851008144,233.38069301547046,139.46081536589648,9.835464810021941,46.77372560193747,0.001,1.001,0.001,7.455407678794789,10.592355454315841
22.707373228758627,291.4456437456512,190.77161104661764,2.2034650860321943,64.85238525193807,0.001,0.001,1.001,6.188766919846777,39.42038497056744
30.42755961431476,75.48042093947385,146.7146235800266,3.51155218036813,2.0968090943561046,0.001,1.001,0.001,6.864127231610474,32.18770554270349
29.65724120726794,177.34421288026098,137.18935648459745,1.7861288658855181,21.155130860941977,0.001,0.001,0.001,6.425687705584543,48.16753259600048
23.649748735001864,65.62956428426824,134.24865149198192,2.5271772515663113,80.3933566914719,1.001,0.001,0.001,7.164785804435633,44.456745606981855
15.582735252496235,243.9224353737496,136.19873250656568,9.106720464469458,22.76927391663574,0.001,1.001,0.001,6.75706015555811,43.71044319302723
20.848268660882358,88.30033632566274,77.95435456407279,2.6141943637245544,53.295581485564206,0.001,1.001,0.001,5.813248547451818,44.530269633555235
20.276052373342583,272.09561155026273,61.108030649121,6.194345373000905,12.207016792550887,0.001,0.001,1.001,6.2328296418682525,17.64560571897178
32.09897699097778,188.3726345414062,192.212010770892,9.31515799492918,3.785479566610699,0.001,0.001,1.001,6.82218913365458,32.7622363022957
34.22226582315064,159.04194739856936,152.32829527192868,7.913668300508998,15.31016921665133,1.001,0.001,0.001,5.876690734895185,32.12075592980149
16.836441518421342,247.3421007871839,93.93629701601967,3.660647192687344,33.677130893020504,0.001,1.001,0.001,6.091367527343153,34.0414028701661
24.23585266858642,166.6765714506125,162.8280880324533,1.2773404312792591,47.154597834026596,0.001,0.001,0.001,6.592313019176572,34.70934811636592
24.77447495886378,205.77795205944054,63.36632881738447,5.72751060947362,96.20616033359428,1.001,0.001,0.001,7.453086077540533,27.030812579139205
19.050582326519827,71.4031343414271,197.8600807736087,9.356935854668388,27.275129841410973,1.001,0.001,0.001,7.272048396040248,39.4576781003801
23.898117313726907,89.3747698790923,197.9743807200909,2.0615809329443624,10.88042803076337,0.001,0.001,0.001,7.443161205385655,13.093802385665391
20.78734568385949,264.10148220660807,72.05951821057741,7.111137905386745,80.68117470882495,0.001,1.001,0.001,7.058354045946641,17.916458116021392
29.735750441631172,200.76047928568752,157.2889332122452,2.115485612078119,46.009330772993856,1.001,0.001,0.001,6.359542482685551,12.625687947003579
23.75390578903006,126.53290710753639,159.2122513453713,3.5930438698607996,61.630782352313986,0.001,0.001,1.001,6.817215364595697,14.645937901070509
22.246516079613162,189.13843303837865,154.5814108751595,3.455099935351468,37.210177201230564,1.001,0.001,0.001,6.441485471495416,19.740195313091064
30.31417972237307,211.9867354075821,95.040131077089,2.7439498998907665,36.587793736480684,0.001,0.001,1.001,5.828529215421034,48.734624501485506
33.20018459615258,189.21292715572224,149.5051513312484,3.65667063316743,68.18548023140887,1.001,0.001,0.001,6.512339486304419,37.11220446406627
22.917666774815192,88.94420444789704,116.80048521645824,8.000976939174384,83.48757510246774,0.001,0.001,0.001,6.948182979555578,15.673140066896652
33.775600193766145,261.9133071963505,130.28160750901102,8.40394025041878,96.72160237492045,0.001,0.001,1.001,6.786493041202817,21.590814422973406
30.78222343702434,76.31123597209753,130.48128841733205,7.9311860461151396,55.111390241096416,0.001,0.001,0.001,6.5509597409755544,28.18426106850814
21.269493533013446,269.5904916910888,118.4672450268086,1.993503512866355,76.32562800563687,0.001,1.001,0.001,6.659554180853019,24.28732141728599
16.16535029982268,262.4659874558102,84.79139919675762,1.8601259891256035,51.006900683686865,1.001,0.001,0.001,5.955357773455626,33.9542519431977
17.31846118290432,184.7804484692771,180.58287468421412,3.5340710275103326,45.516774566341404,1.001,0.001,0.001,5.89877833694532,27.91246622550231
24.166494036340953,279.82958612647525,148.95646449671855,2.953085551846246,40.034970378539946,0.001,0.001,0.001,5.998061479902301,32.237310060166436
24.00709597467979,210.1078287093756,171.38437155038457,4.6542739048246835,69.17850902282895,0.001,0.001,0.001,6.470982207117775,27.007349476863425
24.51517696872393,108.676602244978,195.73467707763885,1.9526564931281074,78.42277973486141,0.001,1.001,0.001,6.4808605811607665,15.892572585257799
26.11215813110758,240.68980477070338,96.18689657857945,8.584641435895486,29.379282270735068,0.001,0.001,1.001,5.8929253952611305,10.737822171354415
31.112531318115746,226.09595297346868,140.71803669784506,9.634825114737739,13.884903879877234,0.001,1.001,0.001,6.4378684356514215,43.80813614060043
25.50681557595553,177.64335597758839,97.44736115071251,3.65649130071937,46.36117546035616,0.001,0.001,1.001,6.407192262673145,13.650864480213116
20.871381732240085,242.12777000273684,110.28737934308829,1.5448533408993468,5.45569655219889,0.001,1.001,0.001,6.384872664698938,30.674873854786533
15.970385649431428,246.12761950010008,143.21238549443407,3.561133613316936,27.196715250400366,1.001,0.001,0.001,7.142827237721172,19.54085845827704
24.6629257065898,64.9469069086976,153.5928838062408,5.826205177346594,5.980127374814653,0.001,0.001,0.001,7.4290087531305335,16.08634790125837
33.12561066091558,152.78206361881186,55.3801371185266,1.270439485501067,62.22963943379707,0.001,1.001,0.001,7.2615612136257806,27.1381841495295
28.88157659195707,257.71659593362665,112.2011093062169,5.693761145785904,23.831316498880213,1.001,0.001,0.001,6.21879048673631,38.86535887786048
26.005027515494408,153.85252798152445,90.21843462339781,5.4798374542737465,20.24858002725108,0.001,1.001,0.001,5.762977578341465,19.6252957759478
34.09087807897463,94.31497168162477,167.46358877992253,6.644603440907336,88.86254942223498,0.001,0.001,0.001,6.984132508989287,43.691153231798545
25.438046102833102,134.3217606420279,199.11186015414316,5.8534508076809395,67.47681009922724,0.001,1.001,0.001,7.0694848892351585,22.6027668654948
30.268404410091538,97.51084079699345,67.47372808930197,3.633571699987439,26.081294135772996,0.001,0.001,1.001,6.44303187908417,27.59025063289287
26.563229531087316,277.5271584055911,164.38789152493504,5.073110615905519,17.579482522564643,0.001,0.001,1.001,7.038822106141434,25.14696101128781
31.98983245664169,160.80280861162308,74.88212692302369,6.718294897223704,30.980450033260237,0.001,0.001,0.001,6.2988784561443865,28.06100860003017
23.548683657126585,239.583238216895,145.64550881355476,6.765331718676165,55.33626820452259,0.001,0.001,1.001,6.257825640909815,26.462434721826565
17.83872292560957,124.94242961207844,140.2783025551638,3.381574608480257,83.93293421992182,0.001,1.001,0.001,7.33370781179367,19.35672436334718
28.213727868367826,99.08643822853524,132.7611390201977,7.582642454237646,34.92778906111332,1.001,0.001,0.001,6.183501381448511,12.906989800151363
19.161344721687055,69.22511577188241,127.34549058489048,9.794421058873063,51.177808913767876,1.001,0.001,0.001,6.636536504870115,17.861461951342175
20.05934161299196,104.46830797297945,176.41933669262062,6.844244986625674,39.990296050445586,0.001,0.001,1.001,6.672458068204578,31.55740787735469
25.30395264144904,191.9070796732937,126.89461553339332,9.092997122149676,96.8768600307894,0.001,0.001,0.001,5.636146487864369,20.383401553161182
33.20419486129913,96.26857052597741,106.01372533821997,3.999928501558303,42.522282978898886,0.001,1.001,0.001,5.955011067240453,31.023309640432725
24.39176115872764,287.3854220549322,130.27233549610165,2.2028843405269027,14.676963895846933,0.001,0.001,0.001,6.114468866437196,32.93744726481492
21.016852298070383,240.45970213317,128.16637704180297,2.7597068603872277,86.26594406765886,0.001,1.001,0.001,6.568254381426547,23.025094672926926
24.62497912188901,99.03871873498906,85.05947687868044,2.6353535066664895,17.939383571719,0.001,1.001,0.001,6.38440776448342,23.070946696523833
29.59022910828747,178.6843200461965,178.71595143289832,8.757827046315333,85.24478626242346,1.001,0.001,0.001,5.884152244094502,38.10288014638713
21.103931278948952,208.6491462609689,149.82626104347727,5.97490558497147,0.4829378138980701,0.001,0.001,1.001,6.614296704032128,35.380343027047765
25.61833952556697,172.40484475979284,96.5470878558756,9.30387234877883,73.41448319080367,0.001,0.001,1.001,7.0866361955039485,16.105501202519147
16.768538661976194,112.82388384134752,157.75989974397257,2.5696669312740545,10.614672923306303,0.001,1.001,0.001,5.7945040368740655,26.365334666692956
25.613985226546813,174.5175201520303,82.37477712228738,8.372687872584118,44.23433863817992,1.001,0.001,0.001,6.160431794881219,46.51242982360873
21.542856323892348,245.69470134817934,145.86051724309874,6.966197876596324,16.884772891593265,0.001,0.001,0.001,7.23921049805988,26.450636934630708
30.647824777549506,93.77884548696332,152.7745620611395,2.8286780850962003,52.05332493198285,0.001,1.001,0.001,5.890299529498312,11.118061925312103
21.335460186771872,228.0663824346417,193.51590728121406,6.086502754583509,2.5503123873654765,0.001,0.001,1.001,5.673929106584091,40.89297285443362
22.98539556225225,172.15971574327529,132.2439894699855,9.00438268478735,52.351297801722545,0.001,1.001,0.001,6.580675923595476,32.342826453769774
29.229550322598246,196.14337183794825,97.56754420701597,6.831369075827067,86.21328594103827,0.001,0.001,1.001,7.190411230801949,43.56584970863982
29.809500224601873,57.239484850231094,140.09789413381822,5.892425140295206,3.5778080158862346,0.001,0.001,1.001,6.220170795479588,44.195424448838104
16.638499523704766,265.1479536277392,184.1348181756456,8.854455477050331,71.78377556400851,0.001,0.001,0.001,7.166689722925421,44.97800459319732
31.626836380743587,70.92772429377679,51.28583250613128,3.8461813633009485,53.470552767543936,0.001,1.001,0.001,6.503527684406795,32.256652741863455
22.60936049002739,130.14341408070007,127.28412754457872,4.7011878936354545,43.1097788618722,1.001,0.001,0.001,6.890427695213639,14.033432673516408
26.55796651744743,202.6124482136756,66.62212593642121,9.678875191958891,50.745454086444596,0.001,0.001,0.001,7.411239331444257,42.120395023542486
22.93993230589912,86.96836436337026,58.70051021783143,4.503650817847597,68.99716454890918,0.001,0.001,0.001,6.73497784633731,13.924032586834507
32.3389062060942,205.3321470532876,146.2940164810518,4.2462503301922885,66.36554973948547,0.001,0.001,0.001,5.6298418134985235,41.1354473984145
20.05169831434685,108.39114158423888,89.29964341204953,8.079910345929127,46.202629086661084,1.001,0.001,0.001,6.472119136039933,22.899716925251912
31.868336841647928,118.70022468109184,119.16471628618666,8.836157957107897,14.800237675741208,0.001,0.001,1.001,6.435365301834602,17.878538974017005
20.31581447519198,229.99444458425612,87.08030488246452,7.541005308027778,35.168163683426314,0.001,0.001,1.001,7.287826206199189,17.321847851424174
17.037244443971115,64.39425430099016,127.74676874183989,2.32435254926958,53.667650449488015,1.001,0.001,0.001,5.566278863712527,37.65500282392538
26.256225433425026,244.07227204206632,193.4169343744736,8.043109431539202,19.752454862175956,0.001,0.001,1.001,6.236388090023375,36.85625847426067
25.704597774646704,277.77339067251177,102.55008607233472,4.3043212922711085,69.88540090084152,1.001,0.001,0.001,6.549052780455147,38.62052529124764
21.235647378213265,93.41380043912227,90.33166737014153,8.539852347486608,71.9301947595863,0.001,0.001,1.001,7.0699700985545295,16.158038960996954
15.482983258979196,130.82052873785054,184.5844193279081,4.534894336123372,97.1709316452072,0.001,0.001,1.001,5.938333296376688,38.79396839239525
29.627628897849142,91.39324068308693,179.91995402982346,2.534182520694661,95.0323465240926,0.001,1.001,0.001,7.235326204678622,30.17143394697225
21.601447562888783,124.94090396987772,114.08689354749295,5.440778827563767,45.026971618282765,0.001,1.001,0.001,7.0903991370807695,18.907414640269725
30.991982186124904,283.8946539177418,62.20006284372727,1.79420246584947,91.41817210286392,0.001,0.001,1.001,7.267716583899839,37.06472431133104
32.45911364154368,131.97871472116069,164.85885319040267,3.281214784475992,63.14184104803669,1.001,0.001,0.001,7.071071706361521,38.088762181421295
20.07819274558179,283.3352483662762,80.85092597931869,6.548852197841499,52.04056804624381,0.001,0.001,1.001,5.742492552765099,38.65763623830144
23.22148431143928,235.62077285337864,69.43716769104782,6.035105605301811,39.41786008174812,0.001,1.001,0.001,5.857549556046073,15.361750661748685
28.831573573386397,161.1353749807194,158.43573515927994,1.5703173333429925,69.03909141057729,0.001,0.001,0.001,6.962206704380415,31.555350872750214
28.571992638940824,224.7814228428332,199.78983676823944,5.427890326876284,2.2438552414175077,0.001,0.001,1.001,6.0244402407265465,43.70259165634433
30.954861840816893,93.93954535248818,112.50853216888568,3.57052432682749,22.98107029825261,0.001,0.001,1.001,7.120927894579252,10.343119824440203
16.327056726812557,274.29870378349636,172.68337927321227,3.940696323925625,70.41398944506952,0.001,1.001,0.001,5.939049558546698,19.936086747160726
16.71042697363918,235.2013339712038,154.47291188773,3.1310212190532587,1.0485562040275331,0.001,0.001,0.001,5.939670145312112,46.23687647014503
25.654701966613683,291.110399061404,145.60110533372145,2.5566516315754813,52.04230500877896,1.001,0.001,0.001,6.091530377873738,45.48907660890464
19.238114977465905,128.04377316487032,79.52194716339508,9.386191137573032,72.68942865241917,0.001,0.001,0.001,5.72410341172075,37.011825803131735
32.96118844126803,196.07406113179783,199.4360800110617,4.642011860415136,86.06325116518857,0.001,0.001,0.001,7.062255878040356,22.045438458664556
15.964330643547791,201.4680694372055,67.36942934052956,8.786854590280123,37.19576941576537,0.001,0.001,0.001,6.520770239177942,45.74739715278857
22.41811230499688,165.80449827174385,66.68154938537523,9.857432737582181,98.34815299017629,0.001,0.001,0.001,5.755223825856643,34.01920589511858
31.9910326891883,221.5840420395797,90.08027798635985,7.679437742489296,11.20677298641583,0.001,0.001,0.001,6.625198187678824,21.020718531306855
22.39608223889699,101.50483199647088,50.98331425822959,1.0712124411453652,77.36917678200128,1.001,0.001,0.001,7.339126313074559,40.46522193037689
17.247023422359312,140.16877742211292,158.3484725136425,1.0544563183227076,25.35551591451784,1.001,0.001,0.001,7.005286380979354,33.31924870082085
17.02454713225899,247.6404357222999,85.24979158326465,1.634708489089407,0.3957714831348037,1.001,0.001,0.001,6.475950910594085,17.587313674619413
26.42059216101251,166.3698746353474,109.28928399771911,1.239614476948919,52.03582099405395,0.001,0.001,1.001,6.538903058350272,30.60405558218194
23.613407011202522,233.7879397506437,76.49597296754835,2.3910731437565778,95.89365016327997,0.001,1.001,0.001,6.13932870257867,25.889049745721245
33.59582205638645,190.73579623653947,97.12987821613652,2.9548120263480544,18.222612292457335,0.001,1.001,0.001,7.051721303799172,21.743581868136815
30.204090084156977,218.63810105660673,125.307281287668,7.583171038619566,47.79559119203063,0.001,1.001,0.001,6.477094327191775,13.801358565369306
28.55802571174637,228.4863776953462,157.2598284722492,8.237139300991503,97.89725015920936,0.001,1.001,0.001,6.368273567711825,12.077495764775927
28.044294616633177,253.0538144864373,87.53811976424075,8.822684830981315,43.28376586564611,0.001,0.001,1.001,7.277839562833377,24.341926603436356
29.141161820020105,60.85755045207013,156.41690949973423,1.3038359764873855,41.000835670674284,0.001,0.001,1.001,6.013305323516576,27.674854183897217
30.08548826653003,250.1130596769257,145.7742510969754,7.727610896197024,43.180510483885264,0.001,0.001,0.001,6.862977442845349,45.09746919567647
24.611640467335246,151.9143047048851,153.9026885988463,6.9886739459921845,38.9685305114594,0.001,0.001,1.001,6.683967253817532,36.778745835514904
32.801280688108385,88.52626835494655,138.5954458316489,4.617439945337041,81.84991704908722,0.001,0.001,0.001,5.752524181227523,23.3349043911786
31.44585140953628,153.15014526946064,136.33215895524077,7.787753899266051,72.76973524014082,1.001,0.001,0.001,7.455623279277164,19.44675927596834
29.651917031775557,125.82941348248056,155.26776729913232,6.80079968222594,46.15151100593794,0.001,0.001,1.001,6.827053241262479,16.897832665984854
32.59943063087329,276.91784938006947,57.275889258764096,2.117311383267864,56.305308756000244,0.001,1.001,0.001,6.828672089976613,40.04725463417595
29.29935720725528,73.32389532681842,173.94597078627598,9.665878966843007,44.85013725711623,0.001,0.001,0.001,7.032065596226201,13.17664448038282
34.1086007306751,103.90613546830528,165.791391784676,3.7547220181295127,0.3455437682523367,0.001,1.001,0.001,6.949987980034113,46.57639849222301
24.18685804115397,129.0983313042493,168.65576773646106,7.444030912863458,79.73315507841356,1.001,0.001,0.001,6.6204876066534615,46.69538227874619
33.937307014940004,148.97699006463088,108.95572395955732,2.660325291721673,96.54606125131373,1.001,0.001,0.001,6.494976701569445,11.740738424182814
17.665796759341898,234.9620744394913,90.73079665651964,6.436315081415518,30.968389346151564,1.001,0.001,0.001,5.852959073860268,18.751404322092178
27.02422470906264,298.5734284014115,111.4946707933731,8.93542610803224,40.91710487429188,0.001,0.001,1.001,5.900629112195082,44.29393402523221
19.09597431155004,218.11767010323172,187.84546933367693,5.7001730337189676,32.510675953989356,0.001,0.001,1.001,6.588313992209443,44.86220690784686
24.72768821119512,140.39991900436561,120.69152407002812,8.341123130553193,63.720146571409046,0.001,0.001,0.001,6.986131544263741,27.167541017728457
27.1799579980602,175.2080863846896,138.67860573004944,2.8061899318583223,99.63815711433466,0.001,1.001,0.001,7.112717065050509,34.49907263703011
28.63551844407098,59.956957372879295,86.74992293563388,9.866676536837689,26.976332508365626,0.001,1.001,0.001,6.507788543780116,15.321692965367218
20.64677348887326,202.03587998016408,149.2334543395361,9.365749737535504,60.713422649188246,0.001,0.001,1.001,6.946702908635266,35.82738694122066
30.945220783655802,147.77325215420174,62.1190396829371,1.6525723647617863,2.574983958173065,0.001,0.001,1.001,5.863421477700109,22.81492873152516
25.45124502294816,111.54217670851597,61.977093205752965,3.7748583774495423,88.84489645885692,0.001,0.001,1.001,5.674459195702337,29.739617859536054
23.861122125352445,137.46531927731948,132.73794866327162,5.929400479343896,99.30357519887988,1.001,0.001,0.001,6.749267327166467,22.94882491146087
25.319636161434584,282.23955394660135,139.12642359408812,7.4347859749306595,88.199778611273,0.001,0.001,1.001,6.329319974086217,22.65314956469982
23.987336541099854,278.3323984739229,176.8181209258478,6.223725232459247,86.55766001710316,1.001,0.001,0.001,7.3721238716767035,38.34770265847494
33.680020363585406,180.1726363986668,162.56784963421617,5.658967856853108,95.96745684829392,0.001,1.001,0.001,6.819704841347911,26.963997984432773
15.20107946386646,57.98203063023972,176.27103678651108,6.736537470565859,32.47058739397596,1.001,0.001,0.001,7.4729241207469475,17.080735212156558
19.270276182073832,144.4681280357431,187.75341904220676,1.6510310707919318,45.4012191209762,0.001,0.001,1.001,6.561850208324382,27.40711600152732
26.717223409354823,295.6902823082464,100.4763465781122,5.048564102912803,35.586384442458964,0.001,0.001,0.001,6.477576949103826,31.23691519613996
15.288545026630828,280.0704316611822,64.5978612264125,2.190644802953364,58.02616656825476,0.001,0.001,1.001,5.657689266535029,24.055663792250293
28.396172297175138,152.45423227867778,80.2565536672817,1.9801920634350418,31.469569847468055,0.001,0.001,0.001,7.153156592852912,26.073143995988993
24.606323031358347,58.288694796172386,123.22597827692293,3.2533001993945576,77.78593035976164,0.001,0.001,1.001,6.518976044052394,26.502274276554626
28.338546421214502,202.4101907562697,125.71227797588901,4.124252686283209,33.36377103290644,0.001,0.001,1.001,5.637088440917464,19.264887412590934
16.861219778026612,261.95843573044453,77.77986886663722,5.523390443278723,74.11691816699215,1.001,0.001,0.001,7.361332956633738,41.392916450912196
30.870907094319126,176.13569310562846,180.09391355850286,2.466947553509153,1.3745828882446287,0.001,0.001,1.001,6.463374340347889,21.687817428067135
17.809061315212876,55.844459569335484,73.07018840625813,9.663396680782641,40.292975065967944,0.001,0.001,1.001,6.360711967346792,14.1820584857696
33.27506076710493,71.36374694663427,185.31313908638552,7.738288136544853,32.82709206689484,0.001,0.001,0.001,7.082153049530517,22.871633576389417
15.678072670078528,200.5205326439956,118.74090361201077,7.986093027559775,11.617556134958155,1.001,0.001,0.001,6.236754210327533,36.617604395321955
16.769908223635948,70.15217898476945,140.03261960268526,9.537987179050633,49.70070949408752,1.001,0.001,0.001,5.949207674269169,37.80574473009001
20.316074655566197,199.0191563620214,168.5809033889161,8.777117454384172,59.99861181701015,1.001,0.001,0.001,7.325459394639459,20.93756021583958
24.98065314855617,73.21269043583597,103.09444291911352,1.9287282980775158,66.06501557691956,0.001,0.001,0.001,7.421416260049299,36.20137134719245
15.668180555660479,178.49397592227598,79.74729290191574,2.8345693104326606,57.47401966263942,0.001,0.001,1.001,6.113564879920986,47.36890530774537
29.949898896743836,283.4990031846841,186.72800849972577,2.2695923142667347,2.315134669921541,0.001,0.001,1.001,6.505292893335344,18.702486865875205
33.18728255202907,217.14492129548668,123.91869973625319,5.141038841886528,78.48232378189745,0.001,1.001,0.001,6.780619216832557,47.811247937542184
17.264822800158267,159.43486055630675,74.34660737060915,8.268065749505332,11.130790501169855,0.001,0.001,1.001,7.2770611462359485,10.315586077378244
31.33083822876384,156.10758671112043,194.43725148549944,5.097784098060313,59.438973241319054,0.001,0.001,1.001,6.441195540077247,24.655067825318724
21.03815732825209,57.93194387969576,115.35475730740285,1.4929497434259282,4.097848413131872,1.001,0.001,0.001,5.942559338191787,40.93298841420268
20.082397689397137,115.77739839592358,103.57225705649505,4.21157772122381,32.606198132029874,0.001,1.001,0.001,6.425835502789064,15.166384129883708
15.879924703152163,232.6047161752788,183.9030902548209,6.757550258806084,89.2377751075945,0.001,0.001,1.001,5.823772974235361,32.53312495678669
22.689069082571436,64.3833854912607,172.5494863936037,9.472879899084269,70.36001509634103,0.001,1.001,0.001,7.09544339463757,15.292633650096123
30.27879189469016,96.60338395034933,192.94121003623417,9.26107699787142,69.91871931552727,1.001,0.001,0.001,6.786856859141802,10.815490180768672
23.973995362524363,292.6513730709738,98.11416177413045,4.39727837396645,90.47189405627313,0.001,0.001,0.001,6.233574050544285,45.055669337392466
24.54596222689116,123.5833875973054,80.47880138687181,6.769344002120231,84.51270014395966,0.001,0.001,1.001,6.407437034555192,42.810864234219046
34.77189245892619,83.5472840706064,52.05949350606426,2.1102011163926306,38.203191274325015,0.001,0.001,0.001,7.257509151006793,22.928842612629516
28.232194060010652,98.52670360313145,70.73161522808837,5.636423231269009,29.895369149051138,0.001,0.001,1.001,7.271092449593874,27.042743526911952
23.105176987451408,263.69097556494836,110.49860877319657,9.47057371842728,4.156998859260157,1.001,0.001,0.001,6.620978285789329,13.69777992029243
22.189348124053467,109.25379823125253,84.2244387571689,2.2526014197603943,54.747829269379025,0.001,0.001,1.001,5.6260888224387395,19.094891325925612
25.603035419135484,145.71447694349027,53.19372979995787,6.180829425127598,4.345147293101286,1.001,0.001,0.001,6.550472177651972,29.696733414096773
16.578082542593798,291.5506927391784,116.79085056870396,9.381387305896723,90.11778075386383,0.001,0.001,0.001,6.2058183588317,32.63895970397332
28.035986251607298,251.14396637533585,133.42149669179653,6.238701273864959,30.501515396648653,0.001,0.001,1.001,7.355285909584052,42.436675862127295
25.32945321603428,135.55615947854326,76.86742848476946,6.821808312721261,28.90391843417795,0.001,0.001,0.001,6.502282386673386,48.044417256540875
18.374314489784492,205.85128593399665,87.76379816699956,5.513955493261119,90.05147994134967,0.001,0.001,1.001,6.147085360870044,38.45949032647306
33.69183767298336,138.38722215587327,96.04751881023358,7.581882809112285,50.517188799914784,0.001,0.001,0.001,7.405103443394292,16.765954663978444
16.42699699122899,239.908229236002,63.8212984287273,1.0640208848472388,84.93935799896029,0.001,0.001,1.001,6.104390609131457,18.752185356560343
25.458943319751125,119.19781996829876,137.3700501819053,6.0295945857818465,97.54662776874497,1.001,0.001,0.001,7.1022287520007605,19.835265739752213
17.921125967381055,279.55554582102013,115.44819722533816,4.36010909186115,74.67148963821396,1.001,0.001,0.001,6.673241309802846,42.20908979276183
26.48746918660749,64.72280030832007,155.37084202174654,7.004618799481237,35.443769808721306,0.001,0.001,1.001,5.617933354599473,26.46321178160657
19.01666782446504,98.49945710942447,129.1397481433847,3.116059348168104,1.9153412667577463,1.001,0.001,0.001,7.1895849977853645,44.335180621384374
21.85546092935815,231.144585824599,126.71317123752381,1.0744316932090463,55.54753718518415,1.001,0.001,0.001,5.532046096611252,27.8616761196628
17.67102962357961,282.8915769806573,160.49259822929488,4.21940006414203,41.95948176211769,0.001,0.001,0.001,7.304820251179648,30.86261550102433
21.38001659785923,100.43518722551732,97.54192011610361,4.616152809717167,28.665399551876263,0.001,0.001,0.001,7.088462226253743,48.857094925747695
17.57441943200711,244.7876807388925,177.55320513253915,8.894515181807334,37.049811868928494,0.001,1.001,0.001,5.644316028757235,18.001964375197737
33.44732503184926,142.77665621319133,50.90127646285631,1.1980406522563747,81.91060176643428,0.001,0.001,0.001,7.296740693746116,29.14201712113527
20.497387553725957,222.85608003676927,145.92459012242722,5.865365510892258,17.731456470417623,1.001,0.001,0.001,6.113679121186564,13.352434478726888
15.654781774162384,224.72793642470052,172.91984513860842,3.390376907742652,46.59725276880162,0.001,0.001,0.001,6.471684630958029,31.66448584730525
23.410069710525818,214.94684891813307,182.5430390222843,9.574030507351875,72.70746878871613,1.001,0.001,0.001,6.199813960329341,37.80810610690876
20.84211429317892,94.19101030585372,55.70084240183544,6.078720858869599,43.60953964574072,0.001,0.001,1.001,6.019551937315266,41.93345870240078
24.9342135379107,52.36402252767834,79.13230632877017,1.915567010650425,12.333151566410656,1.001,0.001,0.001,7.451470974608943,23.459845988478612
19.48583629488503,136.3688207039123,139.7135756147803,6.72520624469797,65.68383825859632,1.001,0.001,0.001,6.583058397253244,40.92554519368111
26.19793784701448,268.905377962461,173.26279283144308,7.301347350954159,96.93474847487572,0.001,0.001,0.001,6.4336547532799875,26.89388760332648
17.02505335199961,226.1997195159629,140.56535742167355,9.60695435363757,72.35326916625996,0.001,0.001,1.001,6.165593806854763,40.9207840567244
19.12580681982012,273.6155475806754,132.07119118479366,9.581555922340034,66.15389022983842,1.001,0.001,0.001,6.803498123460609,35.05657335521152
28.565545636436852,248.94659210409068,194.0607094649384,3.342440938933796,11.123102715487892,1.001,0.001,0.001,7.121667294477809,42.80378509589363
20.85076261203541,68.36291897400753,53.79110732155122,3.912613567304252,87.58188408980428,0.001,0.001,1.001,6.108043603698126,44.4878464966654
21.22240435333152,217.81095136028628,136.5100988226487,4.941077997040521,40.35148881872896,0.001,0.001,1.001,6.624172972363074,24.16419439904187
15.688260285009703,146.5578500321665,136.2059259902546,2.458289544942061,87.03819143062987,0.001,0.001,1.001,7.048403914295909,11.2245927654223
21.448458447756817,295.43404917887585,70.73597407194114,5.744809212460853,28.88426305578286,1.001,0.001,0.001,5.6978293318542566,18.417336932227098
24.203516669432926,84.80795594956938,115.19071492862929,9.915868270878795,0.5848122202177942,0.001,1.001,0.001,6.381803612378381,43.375889142096085
20.701730950135943,72.94676824200715,173.54186284537,2.7635079541786043,49.703528810273134,0.001,0.001,0.001,6.763710818507545,47.54399458352869
